# Rodrigues et al. UHE neutrino flux from all AGN classes, source
# Enu [GeV], Enu^2*phi_nue [GeV cm^{-2} s^{-1} sr^{-1}], Enu^2*phi_numu, Enu^2*phi_nutau, Enu^2*phi_nuebar, Enu^2*phi_numubar, Enu^2*phi_nutaubar
4.21652779e+09 7.30572652e-12 3.50200127e-12 3.50669731e-12 3.10636496e-12 4.63910338e-12 4.19488259e-12
4.53186846e+09 4.82721497e-12 2.28734405e-12 2.29421240e-12 2.01028087e-12 3.03324469e-12 2.74136880e-12
4.87079246e+09 3.19043231e-12 1.49535252e-12 1.50221693e-12 1.30171905e-12 1.98364844e-12 1.79188347e-12
5.23506351e+09 1.99354588e-12 9.29970453e-13 9.34883323e-13 7.67561194e-13 1.23030211e-12 1.10863767e-12
5.62657722e+09 1.23435604e-12 5.73689172e-13 5.77032308e-13 4.54385582e-13 7.60737043e-13 6.84121654e-13
6.04737100e+09 7.64308163e-13 3.53941829e-13 3.56193787e-13 2.73362512e-13 4.72421337e-13 4.24238726e-13
6.49963461e+09 4.73271171e-13 2.18390641e-13 2.19894938e-13 1.66447707e-13 2.94261486e-13 2.63987409e-13
6.98572157e+09 3.01001487e-13 1.40230497e-13 1.40998327e-13 1.05505459e-13 1.84446372e-13 1.65550728e-13
7.50816142e+09 1.92268056e-13 9.06798034e-14 9.10135938e-14 6.76144756e-14 1.15862530e-13 1.04084804e-13
8.06967289e+09 1.22857400e-13 5.87083468e-14 5.88132931e-14 4.36672053e-14 7.29236600e-14 6.55869192e-14
8.67317800e+09 7.85351248e-14 3.80573335e-14 3.80495236e-14 2.84741838e-14 4.60165878e-14 4.14499282e-14
9.32181735e+09 3.74271918e-14 1.95868383e-14 1.93777195e-14 1.79117223e-14 2.76877301e-14 2.49934176e-14
1.00189664e+10 1.73846026e-14 1.01605958e-14 9.91292956e-15 1.13793017e-14 1.66282014e-14 1.50527477e-14
1.07682529e+10 8.25734755e-15 5.53033447e-15 5.31293856e-15 7.37128234e-15 1.00547088e-14 9.13568533e-15
1.15735762e+10 4.04292570e-15 3.16414423e-15 2.99305230e-15 4.88079967e-15 6.13381283e-15 5.59948891e-15
1.24391271e+10 1.77581247e-15 1.45512635e-15 1.37072473e-15 3.17489439e-15 3.73047307e-15 3.41966012e-15
1.33694098e+10 7.68500870e-16 6.49765625e-16 6.10400537e-16 2.07985298e-15 2.27977618e-15 2.09940040e-15
1.43692654e+10 3.33093228e-16 2.90613150e-16 2.72278481e-16 1.37838665e-15 1.40329552e-15 1.29899462e-15
1.54438969e+10 1.44604981e-16 1.30183197e-16 1.21654165e-16 9.23922842e-16 8.70867857e-16 8.10836194e-16
1.65988967e+10 1.44992070e-16 1.24609852e-16 1.16896835e-16 5.31410118e-16 3.69059368e-16 3.53206031e-16
1.78402753e+10 1.60770411e-16 1.30737668e-16 1.23238142e-16 3.40958001e-16 1.81791176e-16 1.79410590e-16
1.91744927e+10 1.79091729e-16 1.37882733e-16 1.30626907e-16 2.35293638e-16 1.07278813e-16 1.08210459e-16
2.06084919e+10 2.00362580e-16 1.46207596e-16 1.39230522e-16 1.67837812e-16 7.09396623e-17 7.23951548e-17
2.21497353e+10 1.67091853e-16 1.32725623e-16 1.25377796e-16 1.24115047e-16 5.47121527e-17 5.54693778e-17
2.38062434e+10 1.37121098e-16 1.20563562e-16 1.12884206e-16 9.34866396e-17 4.52794952e-17 4.52734837e-17
2.55866365e+10 1.14450768e-16 1.11320912e-16 1.03396884e-16 7.27046445e-17 4.13396850e-17 4.04672725e-17
2.75001795e+10 9.72954682e-17 1.04283816e-16 9.61807182e-17 5.99872458e-17 4.30408066e-17 4.10557187e-17
2.95568303e+10 7.69024566e-17 7.63670713e-17 7.08206484e-17 4.52239015e-17 3.55595562e-17 3.36222687e-17
3.17672914e+10 6.13054494e-17 5.53095409e-17 5.16769010e-17 3.39525547e-17 2.88447824e-17 2.70860780e-17
3.41430659e+10 4.96531478e-17 4.06445937e-17 3.82905934e-17 2.57355456e-17 2.36302043e-17 2.20469328e-17
3.66965170e+10 4.07981940e-17 3.03489984e-17 2.88464466e-17 1.97087510e-17 1.95350731e-17 1.81187880e-17
3.94409326e+10 3.39499451e-17 2.30504393e-17 2.21123441e-17 1.52575081e-17 1.62828348e-17 1.50221326e-17
4.23905942e+10 2.85604985e-17 1.78168061e-17 1.72506565e-17 1.19439453e-17 1.36715121e-17 1.25535865e-17
4.55608517e+10 2.42475177e-17 1.40138494e-17 1.36907710e-17 9.45556622e-18 1.15526557e-17 1.05643089e-17
4.89682026e+10 2.07419284e-17 1.12090030e-17 1.10429521e-17 7.56886014e-18 9.81636455e-18 8.94464618e-18
5.26303784e+10 1.90424660e-17 1.03547553e-17 1.01932229e-17 7.10439683e-18 9.23983208e-18 8.41794514e-18
5.65664367e+10 1.75687636e-17 9.66225266e-18 9.49780163e-18 6.74118021e-18 8.75866608e-18 7.98004147e-18
6.07968602e+10 1.62123881e-17 9.02055179e-18 8.85402797e-18 6.39655465e-18 8.30256914e-18 7.56493005e-18
6.53436636e+10 1.49638684e-17 8.42571923e-18 8.25787646e-18 6.06956750e-18 7.87023454e-18 7.17142397e-18
7.02305080e+10 1.38145028e-17 7.87413474e-18 7.70564325e-18 5.75931498e-18 7.46042370e-18 6.79839816e-18
7.54828238e+10 1.27562967e-17 7.36246604e-18 7.19392008e-18 5.46493967e-18 7.07196264e-18 6.44478615e-18
8.11279437e+10 1.17819045e-17 6.88764554e-18 6.71957042e-18 5.18562813e-18 6.70373858e-18 6.10957704e-18
8.71952440e+10 1.08845771e-17 6.44684904e-18 6.27970750e-18 4.92060865e-18 6.35469678e-18 5.79181259e-18
9.37162985e+10 1.00581133e-17 6.03747608e-18 5.87167417e-18 4.66914908e-18 6.02383749e-18 5.49058449e-18
1.00725042e+11 9.29681493e-18 5.65713193e-18 5.49302435e-18 4.43055484e-18 5.71021309e-18 5.20503175e-18
1.08257947e+11 8.59544589e-18 5.30361105e-18 5.14150600e-18 4.20416695e-18 5.41292536e-18 4.93433822e-18
1.16354213e+11 7.94919475e-18 4.97488183e-18 4.81504551e-18 3.98936023e-18 5.13112293e-18 4.67773026e-18
1.25055974e+11 7.35363999e-18 4.66907268e-18 4.51173334e-18 3.78554156e-18 4.86399881e-18 4.43447455e-18
1.34408512e+11 6.80471833e-18 4.38445912e-18 4.22981077e-18 3.59214822e-18 4.61078807e-18 4.20387594e-18
1.44460496e+11 6.29869552e-18 4.11945200e-18 3.96765779e-18 3.40864634e-18 4.37076569e-18 3.98527552e-18
1.55264236e+11 5.83213962e-18 3.87258666e-18 3.72378198e-18 3.23452943e-18 4.14324442e-18 3.77804867e-18
1.66875954e+11 5.40189635e-18 3.64251294e-18 3.49680824e-18 3.06931696e-18 3.92757286e-18 3.58160333e-18
1.79356075e+11 5.00506654e-18 3.42798606e-18 3.28546936e-18 2.91255302e-18 3.72313355e-18 3.39537825e-18
1.92769544e+11 4.63898539e-18 3.22785811e-18 3.08859742e-18 2.76380509e-18 3.52934123e-18 3.21884143e-18
2.07186164e+11 4.30120336e-18 3.04107043e-18 2.90511579e-18 2.62266281e-18 3.34564115e-18 3.05148858e-18
2.22680957e+11 3.98946874e-18 2.86664638e-18 2.73403184e-18 2.48873683e-18 3.17150747e-18 2.89284165e-18
2.39334556e+11 3.70171151e-18 2.70368489e-18 2.57443026e-18 2.36165778e-18 3.00644177e-18 2.74244751e-18
2.57233624e+11 3.43602863e-18 2.55135438e-18 2.42546682e-18 2.24107522e-18 2.84997160e-18 2.59987661e-18
2.76471307e+11 3.19067045e-18 2.40888729e-18 2.28636276e-18 2.12665664e-18 2.70164915e-18 2.46472178e-18
2.97147715e+11 2.96402825e-18 2.27557496e-18 2.15639953e-18 2.01808659e-18 2.56104994e-18 2.33659706e-18
3.19370446e+11 2.75462283e-18 2.15076299e-18 2.03491403e-18 1.91506578e-18 2.42777161e-18 2.21513656e-18
3.43255144e+11 2.56109395e-18 2.03384690e-18 1.92129419e-18 1.81731024e-18 2.30143279e-18 2.09999346e-18
3.68926102e+11 2.38219074e-18 1.92426824e-18 1.81497490e-18 1.72455056e-18 2.18167197e-18 1.99083901e-18
3.96516910e+11 2.21676278e-18 1.82151091e-18 1.71543434e-18 1.63653114e-18 2.06814648e-18 1.88736156e-18
4.26171146e+11 2.06375198e-18 1.72509783e-18 1.62219048e-18 1.55300944e-18 1.96053154e-18 1.78926569e-18
4.58043128e+11 1.92218510e-18 1.63458792e-18 1.53479798e-18 1.47375537e-18 1.85851924e-18 1.69627136e-18
4.92298713e+11 1.79116685e-18 1.54957318e-18 1.45284531e-18 1.39855063e-18 1.76181777e-18 1.60811312e-18
5.29116165e+11 1.66987364e-18 1.46967619e-18 1.37595203e-18 1.32718807e-18 1.67015051e-18 1.52453933e-18
5.68687077e+11 1.55754771e-18 1.39454765e-18 1.30376639e-18 1.25947117e-18 1.58325523e-18 1.44531145e-18
6.11217371e+11 1.45349183e-18 1.32386421e-18 1.23596306e-18 1.19521347e-18 1.50088340e-18 1.37020336e-18
6.56928371e+11 1.35706442e-18 1.25732646e-18 1.17224105e-18 1.13423807e-18 1.42279942e-18 1.29900072e-18
7.06057950e+11 1.26767503e-18 1.19465705e-18 1.11232183e-18 1.07637709e-18 1.34877998e-18 1.23150034e-18
7.58861774e+11 1.18478024e-18 1.13559896e-18 1.05594755e-18 1.02147129e-18 1.27861339e-18 1.16750960e-18
8.15614627e+11 1.10787982e-18 1.07991397e-18 1.00287943e-18 9.69369549e-19 1.21209900e-18 1.10684592e-18
8.76611846e+11 1.03651329e-18 1.02738117e-18 9.52896313e-19 9.19928500e-19 1.14904663e-18 1.04933622e-18
9.42170852e+11 9.70256674e-19 9.77795659e-19 9.05793237e-19 8.73012110e-19 1.08927597e-18 9.94816422e-19
1.01263281e+12 9.08719601e-19 9.30967274e-19 8.61380230e-19 8.28491307e-19 1.03261614e-18 9.43130997e-19
1.08836439e+12 8.51542564e-19 8.86719492e-19 8.19481133e-19 7.86243628e-19 9.78905143e-19 8.94132504e-19
1.16975969e+12 7.98394451e-19 8.44888379e-19 7.79932534e-19 7.46152876e-19 9.27989433e-19 8.47681181e-19
1.25724229e+12 7.48970261e-19 8.05321626e-19 7.42582796e-19 7.08108800e-19 8.79723458e-19 8.03644537e-19
1.35126744e+12 7.02989005e-19 7.67877669e-19 7.07291146e-19 6.72006795e-19 8.33969249e-19 7.61896976e-19
1.45232442e+12 6.60191776e-19 7.32424876e-19 6.73926852e-19 6.37747602e-19 7.90596024e-19 7.22319440e-19
1.56093914e+12 6.20339982e-19 6.98840795e-19 6.42368453e-19 6.05237048e-19 7.49479816e-19 6.84799066e-19
1.67767680e+12 5.83213714e-19 6.67011463e-19 6.12503057e-19 5.74385772e-19 7.10503114e-19 6.49228864e-19
1.80314490e+12 5.48610250e-19 6.36830771e-19 5.84225689e-19 5.45108989e-19 6.73554529e-19 6.15507412e-19
1.93799636e+12 5.16342681e-19 6.08199875e-19 5.57438696e-19 5.17326249e-19 6.38528473e-19 5.83538564e-19
2.08293293e+12 4.86238650e-19 5.81026660e-19 5.32051197e-19 4.90961220e-19 6.05324859e-19 5.53231180e-19
2.23870885e+12 4.58139182e-19 5.55225234e-19 5.07978570e-19 4.65941471e-19 5.73848814e-19 5.24498860e-19
2.40613475e+12 4.31897627e-19 5.30715474e-19 4.85141989e-19 4.42198278e-19 5.44010404e-19 4.97259699e-19
2.58608190e+12 4.07378669e-19 5.07422601e-19 4.63467993e-19 4.19666432e-19 5.15724381e-19 4.71436055e-19
2.77948672e+12 3.84457431e-19 4.85276784e-19 4.42888084e-19 3.98284058e-19 4.88909936e-19 4.46954325e-19
2.98735568e+12 3.63018639e-19 4.64212786e-19 4.23338364e-19 3.77992446e-19 4.63490469e-19 4.23744736e-19
3.21077049e+12 3.42955867e-19 4.44169626e-19 4.04759195e-19 3.58735887e-19 4.39393370e-19 4.01741144e-19
3.45089378e+12 3.24170828e-19 4.25090274e-19 3.87094889e-19 3.40461522e-19 4.16549809e-19 3.80880845e-19
3.70897513e+12 3.06572737e-19 4.06921365e-19 3.70293418e-19 3.23119193e-19 3.94894541e-19 3.61104400e-19
3.98635756e+12 2.90077712e-19 3.89612940e-19 3.54306148e-19 3.06661309e-19 3.74365719e-19 3.42355460e-19
4.28448454e+12 2.74608233e-19 3.73118200e-19 3.39087598e-19 2.91042709e-19 3.54904717e-19 3.24580607e-19
4.60490748e+12 2.60092640e-19 3.57393284e-19 3.24595208e-19 2.76220542e-19 3.36455960e-19 3.07729202e-19
4.94929384e+12 2.46464669e-19 3.42397065e-19 3.10789133e-19 2.62154148e-19 3.18966769e-19 2.91753242e-19
5.31943575e+12 2.33663034e-19 3.28090955e-19 2.97632051e-19 2.48804944e-19 3.02387207e-19 2.76607218e-19
5.71725940e+12 2.21631031e-19 3.14438727e-19 2.85088982e-19 2.36136319e-19 2.86669936e-19 2.62247989e-19
6.14483501e+12 2.10316183e-19 3.01406360e-19 2.73127124e-19 2.24113536e-19 2.71770086e-19 2.48634658e-19
6.60438764e+12 1.99669911e-19 2.88961877e-19 2.61715702e-19 2.12703628e-19 2.57645119e-19 2.35728456e-19
7.09830874e+12 1.89647224e-19 2.77075213e-19 2.50825825e-19 2.01875318e-19 2.44254716e-19 2.23492628e-19
7.62916863e+12 1.80206447e-19 2.65718081e-19 2.40430358e-19 1.91598923e-19 2.31560653e-19 2.11892333e-19
8.19972984e+12 1.71308962e-19 2.54863856e-19 2.30503797e-19 1.81846280e-19 2.19526699e-19 2.00894540e-19
8.81296150e+12 1.68837770e-19 2.51686656e-19 2.27607272e-19 1.79158893e-19 2.15372306e-19 1.97144426e-19
9.47205481e+12 2.31750135e-19 3.23734729e-19 2.93761781e-19 2.47187667e-19 2.87597644e-19 2.63801790e-19
1.01804396e+13 3.24992632e-19 4.19849250e-19 3.82652604e-19 3.42008543e-19 3.84639184e-19 3.53596507e-19
1.09418022e+13 4.66568028e-19 5.50268168e-19 5.04301438e-19 4.74538084e-19 5.15279658e-19 4.74815471e-19
1.17601048e+13 6.54623536e-19 7.04074819e-19 6.49211004e-19 6.34101180e-19 6.66588262e-19 6.15627851e-19
1.26396055e+13 6.31327781e-19 6.70015510e-19 6.18379517e-19 6.10543845e-19 6.40233696e-19 5.91391776e-19
1.35848813e+13 6.09093745e-19 6.37764977e-19 5.89173363e-19 5.87869224e-19 6.14926442e-19 5.68115163e-19
1.46008513e+13 5.87866410e-19 6.07223786e-19 5.61503420e-19 5.66043957e-19 5.90624691e-19 5.45759838e-19
1.56928024e+13 5.58697950e-19 5.69551332e-19 5.27168063e-19 5.36800964e-19 5.59034379e-19 5.16639957e-19
1.68664171e+13 4.72348354e-19 4.77162039e-19 4.41947246e-19 4.54676202e-19 4.74591288e-19 4.38529325e-19
1.81278027e+13 3.99409682e-19 3.99807210e-19 3.70550454e-19 3.85119789e-19 4.02906434e-19 3.72231172e-19
1.94835233e+13 3.37788848e-19 3.35033164e-19 3.10728110e-19 3.26207637e-19 3.42051760e-19 3.15958671e-19
2.09406339e+13 2.81638451e-19 2.77103105e-19 2.57155245e-19 2.72463822e-19 2.86388044e-19 2.64496073e-19
2.25067172e+13 2.12899211e-19 2.09470572e-19 1.94391400e-19 2.06842870e-19 2.18144737e-19 2.01421713e-19
2.41899228e+13 1.60937094e-19 1.58345105e-19 1.46946318e-19 1.57029963e-19 1.66165732e-19 1.53391316e-19
2.59990101e+13 1.21657325e-19 1.19697827e-19 1.11081151e-19 1.19216062e-19 1.26574152e-19 1.16816087e-19
2.79433932e+13 9.23538089e-20 9.09234507e-20 8.43741706e-20 9.07253646e-20 9.62791387e-20 8.88595869e-20
3.00331905e+13 7.19975270e-20 7.12081834e-20 6.60563290e-20 7.01336993e-20 7.26128326e-20 6.71342501e-20
3.22792771e+13 5.61303374e-20 5.57695425e-20 5.17170172e-20 5.42840587e-20 5.48119350e-20 5.07685061e-20
3.46933414e+13 4.37617895e-20 4.36794688e-20 4.04917489e-20 4.20687501e-20 4.14126262e-20 3.84299639e-20
3.72879458e+13 3.64391353e-20 3.63737675e-20 3.37189981e-20 3.48977447e-20 3.35898453e-20 3.12237743e-20
4.00765925e+13 4.45488632e-20 4.33215415e-20 4.02384727e-20 4.27564315e-20 4.09928518e-20 3.81167886e-20
4.30737931e+13 5.45332662e-20 5.16485113e-20 4.80702737e-20 5.23862988e-20 5.00285744e-20 4.65326438e-20
4.62951448e+13 6.68395051e-20 6.16404621e-20 5.74903543e-20 6.41868588e-20 6.10573625e-20 5.68080288e-20
4.97574112e+13 8.09243753e-20 7.29178010e-20 6.81356586e-20 7.76570816e-20 7.38201185e-20 6.86862052e-20
5.34786094e+13 9.11092085e-20 8.17772343e-20 7.64382362e-20 8.77384367e-20 8.48244646e-20 7.88227687e-20
5.74781041e+13 1.02578453e-19 9.17152177e-20 8.57546228e-20 9.91802863e-20 9.75097750e-20 9.04954365e-20
6.17767084e+13 1.15494401e-19 1.02863324e-19 9.62088779e-20 1.12173365e-19 1.12137693e-19 1.03941863e-19
6.63967915e+13 1.30844261e-19 1.16160579e-19 1.08674678e-19 1.27634816e-19 1.29475519e-19 1.19883523e-19
7.13623960e+13 1.52937780e-19 1.35798659e-19 1.27045344e-19 1.49358712e-19 1.52266802e-19 1.40935394e-19
7.66993621e+13 1.78761877e-19 1.58756755e-19 1.48521445e-19 1.74788634e-19 1.79076256e-19 1.65690277e-19
8.24354630e+13 2.08946477e-19 1.85596153e-19 1.73627936e-19 2.04558290e-19 2.10613342e-19 1.94800571e-19
8.86005485e+13 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
9.52267012e+13 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
1.02348403e+14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
1.10002714e+14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
1.18229466e+14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
1.27071471e+14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
1.36574741e+14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
1.46788731e+14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
1.57766592e+14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
1.69565453e+14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
1.82246713e+14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
1.95876364e+14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
2.10525333e+14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
2.26269851e+14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
2.43191853e+14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
2.61379396e+14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
2.80927128e+14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
3.01936773e+14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
3.24517662e+14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
3.48787304e+14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
3.74871994e+14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
4.02907476e+14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
4.33039642e+14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
4.65425297e+14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
5.00232972e+14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
5.37643802e+14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
5.77852468e+14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
6.21068213e+14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
6.67515925e+14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
7.17437314e+14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
7.71092164e+14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
8.28759690e+14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
8.90739986e+14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
9.57355591e+14 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
1.02895316e+15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
1.10590529e+15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
1.18861242e+15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
1.27750496e+15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
1.37304548e+15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
1.47573118e+15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
1.58609641e+15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
1.70471551e+15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
1.83220575e+15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
1.96923058e+15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
2.11650306e+15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
2.27478958e+15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
2.44491384e+15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
2.62776115e+15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
2.82428304e+15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
3.03550216e+15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
3.26251770e+15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
3.50651100e+15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
3.76875178e+15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
4.05060471e+15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
4.35353653e+15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
4.67912366e+15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
5.02906040e+15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
5.40516780e+15 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
